"datas_param","QTY_ITEMS","QTY_CLIENTS"
2019-05-21 00:30:00,165,24
2019-05-21 00:45:00,210,27
2019-05-21 01:00:00,168,25
2019-05-21 01:15:00,183,15
2019-05-21 01:30:00,91,14
2019-05-21 01:45:00,43,8
2019-05-21 02:00:00,128,14
2019-05-21 02:15:00,111,10
2019-05-21 02:30:00,64,10
2019-05-21 02:45:00,27,9
2019-05-21 03:00:00,30,8
2019-05-21 03:15:00,17,4
2019-05-21 03:30:00,22,6
2019-05-21 03:45:00,27,4
2019-05-21 04:00:00,12,2
2019-05-21 04:15:00,25,5
2019-05-21 04:30:00,22,6
2019-05-21 04:45:00,10,4
2019-05-21 05:00:00,34,9
2019-05-21 05:15:00,58,18
2019-05-21 05:30:00,60,19
2019-05-21 05:45:00,93,20
2019-05-21 06:00:00,86,22
2019-05-21 06:15:00,121,38
2019-05-21 06:30:00,93,33
2019-05-21 06:45:00,182,36
2019-05-21 07:00:00,210,52
2019-05-21 07:15:00,272,52
2019-05-21 07:30:00,304,63
2019-05-21 07:45:00,283,46
2019-05-21 08:00:00,419,78
2019-05-21 08:15:00,539,88
2019-05-21 08:30:00,578,79
2019-05-21 08:45:00,471,72
2019-05-21 09:00:00,541,71
2019-05-21 09:15:00,651,67
2019-05-21 09:30:00,711,71
2019-05-21 09:45:00,492,75
2019-05-21 10:00:00,661,84
2019-05-21 10:15:00,971,98
2019-05-21 10:30:00,1012,93
2019-05-21 10:45:00,556,95
2019-05-21 11:00:00,889,133
2019-05-21 11:15:00,939,109
2019-05-21 11:30:00,843,117
2019-05-21 11:45:00,843,98
2019-05-21 12:00:00,1045,143
2019-05-21 12:15:00,937,163
2019-05-21 12:30:00,834,156
2019-05-21 12:45:00,1035,155
2019-05-21 13:00:00,1188,181
2019-05-21 13:15:00,683,157
2019-05-21 13:30:00,931,139
2019-05-21 13:45:00,706,134
2019-05-21 14:00:00,807,145
2019-05-21 14:15:00,923,126
2019-05-21 14:30:00,729,117
2019-05-21 14:45:00,836,100
2019-05-21 15:00:00,836,123
2019-05-21 15:15:00,912,122
2019-05-21 15:30:00,1039,127
2019-05-21 15:45:00,959,117
2019-05-21 16:00:00,770,116
2019-05-21 16:15:00,864,115
2019-05-21 16:30:00,949,105
2019-05-21 16:45:00,831,103
2019-05-21 17:00:00,814,116
2019-05-21 17:15:00,902,127
2019-05-21 17:30:00,873,108
2019-05-21 17:45:00,932,111
2019-05-21 18:00:00,1013,121
2019-05-21 18:15:00,1023,119
2019-05-21 18:30:00,987,116
2019-05-21 18:45:00,865,109
2019-05-21 19:00:00,1123,112
2019-05-21 19:15:00,781,115
2019-05-21 19:30:00,663,89
2019-05-21 19:45:00,734,88
2019-05-21 20:00:00,914,96
2019-05-21 20:15:00,831,95
2019-05-21 20:30:00,921,87
2019-05-21 20:45:00,687,79
2019-05-21 21:00:00,829,97
2019-05-21 21:15:00,709,106
2019-05-21 21:30:00,746,83
2019-05-21 21:45:00,576,73
2019-05-21 22:00:00,769,83
2019-05-21 22:15:00,695,91
2019-05-21 22:30:00,387,63
2019-05-21 22:45:00,463,56
2019-05-21 23:00:00,493,57
2019-05-21 23:15:00,455,67
2019-05-21 23:30:00,390,49
2019-05-21 23:45:00,206,23
2019-05-22 00:00:00,380,50
2019-05-22 00:15:00,408,53
2019-05-22 00:30:00,250,31
2019-05-22 00:45:00,229,32
2019-05-22 01:00:00,96,20
2019-05-22 01:15:00,87,16
2019-05-22 01:30:00,165,15
2019-05-22 01:45:00,135,17
2019-05-22 02:00:00,194,21
2019-05-22 02:15:00,49,9
2019-05-22 02:30:00,11,4
2019-05-22 02:45:00,69,10
2019-05-22 03:00:00,65,9
2019-05-22 03:15:00,24,3
2019-05-22 03:30:00,45,6
2019-05-22 03:45:00,37,9
2019-05-22 04:00:00,41,8
2019-05-22 04:15:00,14,4
2019-05-22 04:30:00,40,8
2019-05-22 04:45:00,33,6
2019-05-22 05:00:00,66,12
2019-05-22 05:15:00,83,18
2019-05-22 05:30:00,74,19
2019-05-22 05:45:00,117,21
2019-05-22 06:00:00,150,38
2019-05-22 06:15:00,178,33
2019-05-22 06:30:00,154,34
2019-05-22 06:45:00,253,51
2019-05-22 07:00:00,310,67
2019-05-22 07:15:00,456,88
2019-05-22 07:30:00,347,64
2019-05-22 07:45:00,452,70
2019-05-22 08:00:00,618,73
2019-05-22 08:15:00,659,88
2019-05-22 08:30:00,612,96
2019-05-22 08:45:00,813,77
2019-05-22 09:00:00,778,94
2019-05-22 09:15:00,818,106
2019-05-22 09:30:00,827,87
2019-05-22 09:45:00,847,89
2019-05-22 10:00:00,944,107
2019-05-22 10:15:00,888,117
2019-05-22 10:30:00,1006,105
2019-05-22 10:45:00,757,102
2019-05-22 11:00:00,996,130
2019-05-22 11:15:00,988,119
2019-05-22 11:30:00,1038,135
2019-05-22 11:45:00,1007,130
2019-05-22 12:00:00,970,148
2019-05-22 12:15:00,1188,164
2019-05-22 12:30:00,985,175
2019-05-22 12:45:00,836,136
2019-05-22 13:00:00,938,165
2019-05-22 13:15:00,704,153
2019-05-22 13:30:00,916,180
2019-05-22 13:45:00,776,157
2019-05-22 14:00:00,979,139
2019-05-22 14:15:00,875,125
2019-05-22 14:30:00,834,120
2019-05-22 14:45:00,813,110
2019-05-22 15:00:00,902,128
2019-05-22 15:15:00,993,118
2019-05-22 15:30:00,865,127
2019-05-22 15:45:00,1047,120
2019-05-22 16:00:00,940,91
2019-05-22 16:15:00,724,86
2019-05-22 16:30:00,1007,134
2019-05-22 16:45:00,1127,123
2019-05-22 17:00:00,1258,160
2019-05-22 17:15:00,1268,146
2019-05-22 17:30:00,1158,126
2019-05-22 17:45:00,969,114
2019-05-22 18:00:00,118,161
2019-05-22 18:15:00,958,137
2019-05-22 18:30:00,996,114
2019-05-22 18:45:00,1053,116
2019-05-22 19:00:00,1028,125
2019-05-22 19:15:00,1055,124
2019-05-22 19:30:00,891,100
2019-05-22 19:45:00,780,84
2019-05-22 20:00:00,938,103
2019-05-22 20:15:00,933,97
2019-05-22 20:30:00,861,90
2019-05-22 20:45:00,678,93
2019-05-22 21:00:00,925,104
2019-05-22 21:15:00,772,87
2019-05-22 21:30:00,780,88
2019-05-22 21:45:00,713,62
2019-05-22 22:00:00,716,85
2019-05-22 22:15:00,609,74
2019-05-22 22:30:00,541,65
2019-05-22 22:45:00,427,59
2019-05-22 23:00:00,578,69
2019-05-22 23:15:00,462,57
2019-05-22 23:30:00,325,39
2019-05-22 23:45:00,397,50
2019-05-23 00:00:00,280,35
2019-05-23 00:15:00,160,23
2019-05-23 00:30:00,202,28
2019-05-23 00:45:00,300,32
2019-05-23 01:00:00,180,23
2019-05-23 01:15:00,141,14
2019-05-23 01:30:00,136,15
2019-05-23 01:45:00,139,16
2019-05-23 02:00:00,131,17
2019-05-23 02:15:00,48,11
2019-05-23 02:30:00,41,7
2019-05-23 02:45:00,38,11
2019-05-23 03:00:00,42,9
2019-05-23 03:15:00,13,3
2019-05-23 03:30:00,31,6
2019-05-23 03:45:00,20,9
2019-05-23 04:00:00,4,2
2019-05-23 04:15:00,23,7
2019-05-23 04:30:00,86,7
2019-05-23 04:45:00,41,5
2019-05-23 05:00:00,35,7
2019-05-23 05:15:00,23,9
2019-05-23 05:30:00,41,18
2019-05-23 05:45:00,75,18
2019-05-23 06:00:00,162,32
2019-05-23 06:15:00,95,33
2019-05-23 06:30:00,141,28
2019-05-23 06:45:00,128,26
2019-05-23 07:00:00,129,37
2019-05-23 07:15:00,219,45
2019-05-23 07:30:00,161,44
2019-05-23 07:45:00,210,49
2019-05-23 08:00:00,246,47
2019-05-23 08:15:00,298,61
2019-05-23 08:30:00,351,68
2019-05-23 08:45:00,405,66
2019-05-23 09:00:00,339,72
2019-05-23 09:15:00,554,54
2019-05-23 09:30:00,477,77
2019-05-23 09:45:00,583,67
2019-05-23 10:00:00,483,79
2019-05-23 10:15:00,515,76
2019-05-23 10:30:00,583,86
2019-05-23 10:45:00,404,82
2019-05-23 11:00:00,573,84
2019-05-23 11:15:00,490,77
2019-05-23 11:30:00,644,103
2019-05-23 11:45:00,545,92
2019-05-23 12:00:00,737,98
2019-05-23 12:15:00,657,123
2019-05-23 12:30:00,768,142
2019-05-23 12:45:00,518,110
2019-05-23 13:00:00,653,133
2019-05-23 13:15:00,624,151
2019-05-23 13:30:00,598,135
2019-05-23 13:45:00,514,128
2019-05-23 14:00:00,560,137
2019-05-23 14:15:00,494,96
2019-05-23 14:30:00,444,83
2019-05-23 14:45:00,540,88
2019-05-23 15:00:00,572,83
2019-05-23 15:15:00,592,107
2019-05-23 15:30:00,673,104
2019-05-23 15:45:00,701,87
2019-05-23 16:00:00,551,83
2019-05-23 16:15:00,809,112
2019-05-23 16:30:00,858,91
2019-05-23 16:45:00,624,107
2019-05-23 17:00:00,884,128
2019-05-23 17:15:00,832,127
2019-05-23 17:30:00,685,120
2019-05-23 17:45:00,759,103
2019-05-23 18:00:00,735,111
2019-05-23 18:15:00,925,116
2019-05-23 18:30:00,752,113
2019-05-23 18:45:00,669,112
2019-05-23 19:00:00,818,107
2019-05-23 19:15:00,719,87
2019-05-23 19:30:00,426,81
2019-05-23 19:45:00,520,74
2019-05-23 20:00:00,467,83
2019-05-23 20:15:00,508,85
2019-05-23 20:30:00,480,74
2019-05-23 20:45:00,595,80
2019-05-23 21:00:00,418,63
2019-05-23 21:15:00,660,99
2019-05-23 21:30:00,560,85
2019-05-23 21:45:00,538,67
2019-05-23 22:00:00,618,76
2019-05-23 22:15:00,478,79
2019-05-23 22:30:00,457,62
2019-05-23 22:45:00,321,45
2019-05-23 23:00:00,534,58
2019-05-23 23:15:00,329,63
2019-05-23 23:30:00,418,44
2019-05-23 23:45:00,238,51
2019-05-24 00:00:00,171,30
2019-05-24 00:15:00,292,45
2019-05-24 00:30:00,276,28
2019-05-24 00:45:00,178,18
2019-05-24 01:00:00,122,19
2019-05-24 01:15:00,93,16
2019-05-24 01:30:00,135,17
2019-05-24 01:45:00,199,17
2019-05-24 02:00:00,172,19
2019-05-24 02:15:00,67,11
2019-05-24 02:30:00,92,21
2019-05-24 02:45:00,105,15
2019-05-24 03:00:00,35,7
2019-05-24 03:15:00,26,7
2019-05-24 03:30:00,16,4
2019-05-24 03:45:00,13,5
2019-05-24 04:00:00,23,9
2019-05-24 04:15:00,15,4
2019-05-24 04:30:00,43,8
2019-05-24 04:45:00,20,4
2019-05-24 05:00:00,11,4
2019-05-24 05:15:00,11,2
2019-05-24 05:30:00,67,22
2019-05-24 05:45:00,69,21
2019-05-24 06:00:00,95,32
2019-05-24 06:15:00,173,33
2019-05-24 06:30:00,108,34
2019-05-24 06:45:00,150,35
2019-05-24 07:00:00,146,57
2019-05-24 07:15:00,273,78
2019-05-24 07:30:00,274,71
2019-05-24 07:45:00,291,63
2019-05-24 08:00:00,432,66
2019-05-24 08:15:00,380,75
2019-05-24 08:30:00,243,56
2019-05-24 08:45:00,349,52
2019-05-24 09:00:00,414,60
2019-05-24 09:15:00,297,51
2019-05-24 09:30:00,263,50
2019-05-24 09:45:00,399,60
2019-05-24 10:00:00,354,55
2019-05-24 10:15:00,449,61
2019-05-24 10:30:00,654,83
2019-05-24 10:45:00,500,92
2019-05-24 11:00:00,673,86
2019-05-24 11:15:00,649,104
2019-05-24 11:30:00,988,110
2019-05-24 11:45:00,657,95
2019-05-24 12:00:00,729,123
2019-05-24 12:15:00,912,126
2019-05-24 12:30:00,878,137
2019-05-24 12:45:00,537,131
2019-05-24 13:00:00,647,160
2019-05-24 13:15:00,681,127
2019-05-24 13:30:00,618,137
2019-05-24 13:45:00,590,139
2019-05-24 14:00:00,695,125
2019-05-24 14:15:00,567,121
2019-05-24 14:30:00,578,116
2019-05-24 14:45:00,662,99
2019-05-24 15:00:00,802,121
2019-05-24 15:15:00,752,109
2019-05-24 15:30:00,609,112
2019-05-24 15:45:00,729,111
2019-05-24 16:00:00,740,107
2019-05-24 16:15:00,480,94
2019-05-24 16:30:00,793,99
2019-05-24 16:45:00,957,106
2019-05-24 17:00:00,741,111
2019-05-24 17:15:00,854,119
2019-05-24 17:30:00,743,114
2019-05-24 17:45:00,784,105
2019-05-24 18:00:00,873,142
2019-05-24 18:15:00,677,130
2019-05-24 18:30:00,777,101
2019-05-24 18:45:00,886,107
2019-05-24 19:00:00,815,120
2019-05-24 19:15:00,761,120
2019-05-24 19:30:00,782,113
2019-05-24 19:45:00,830,92
2019-05-24 20:00:00,751,96
2019-05-24 20:15:00,630,87
2019-05-24 20:30:00,668,105
2019-05-24 20:45:00,745,93
2019-05-24 21:00:00,785,92
2019-05-24 21:15:00,795,86
2019-05-24 21:30:00,742,79
2019-05-24 21:45:00,543,69
2019-05-24 22:00:00,562,80
2019-05-24 22:15:00,495,76
2019-05-24 22:30:00,425,64
2019-05-24 22:45:00,413,61
2019-05-24 23:00:00,534,72
2019-05-24 23:15:00,475,56
2019-05-24 23:30:00,369,50
2019-05-24 23:45:00,290,48
2019-05-25 00:00:00,431,52
2019-05-25 00:15:00,472,45
2019-05-25 00:30:00,309,39
2019-05-25 00:45:00,264,39
2019-05-25 01:00:00,272,30
2019-05-25 01:15:00,157,25
2019-05-25 01:30:00,132,28
2019-05-25 01:45:00,122,20
2019-05-25 02:00:00,110,23
2019-05-25 02:15:00,99,20
2019-05-25 02:30:00,65,14
2019-05-25 02:45:00,101,14
2019-05-25 03:00:00,45,9
2019-05-25 03:15:00,98,14
2019-05-25 03:30:00,29,6
2019-05-25 03:45:00,51,6
2019-05-25 04:00:00,4,2
2019-05-25 04:15:00,28,7
2019-05-25 04:30:00,13,6
2019-05-25 04:45:00,66,14
2019-05-25 05:00:00,28,7
2019-05-25 05:15:00,33,12
2019-05-25 05:30:00,49,16
2019-05-25 05:45:00,47,12
2019-05-25 06:00:00,84,22
2019-05-25 06:15:00,132,21
2019-05-25 06:30:00,115,24
2019-05-25 06:45:00,142,24
2019-05-25 07:00:00,137,30
2019-05-25 07:15:00,163,42
2019-05-25 07:30:00,172,40
2019-05-25 07:45:00,185,37
2019-05-25 08:00:00,269,44
2019-05-25 08:15:00,499,57
2019-05-25 08:30:00,418,51
2019-05-25 08:45:00,321,59
2019-05-25 09:00:00,416,53
2019-05-25 09:15:00,553,69
2019-05-25 09:30:00,513,63
2019-05-25 09:45:00,624,62
2019-05-25 10:00:00,682,75
2019-05-25 10:15:00,988,83
2019-05-25 10:30:00,931,99
2019-05-25 10:45:00,548,72
2019-05-25 11:00:00,858,84
2019-05-25 11:15:00,847,85
2019-05-25 11:30:00,1004,107
2019-05-25 11:45:00,1,99
2019-05-25 12:00:00,103,113
2019-05-25 12:15:00,1082,116
2019-05-25 12:30:00,920,107
2019-05-25 12:45:00,991,115
2019-05-25 13:00:00,1167,131
2019-05-25 13:15:00,1051,119
2019-05-25 13:30:00,1199,106
2019-05-25 13:45:00,876,119
2019-05-25 14:00:00,950,116
2019-05-25 14:15:00,1261,134
2019-05-25 14:30:00,1149,126
2019-05-25 14:45:00,1073,117
2019-05-25 15:00:00,1125,145
2019-05-25 15:15:00,1017,124
2019-05-25 15:30:00,1167,111
2019-05-25 15:45:00,798,97
2019-05-25 16:00:00,103,123
2019-05-25 16:15:00,1213,110
2019-05-25 16:30:00,1029,116
2019-05-25 16:45:00,991,90
2019-05-25 17:00:00,1126,110
2019-05-25 17:15:00,1019,118
2019-05-25 17:30:00,1133,117
2019-05-25 17:45:00,888,96
2019-05-25 18:00:00,1241,121
2019-05-25 18:15:00,951,108
2019-05-25 18:30:00,1019,109
2019-05-25 18:45:00,893,95
2019-05-25 19:00:00,1211,137
2019-05-25 19:15:00,1119,114
2019-05-25 19:30:00,1103,113
2019-05-25 19:45:00,773,95
2019-05-25 20:00:00,838,105
2019-05-25 20:15:00,741,100
2019-05-25 20:30:00,643,90
2019-05-25 20:45:00,692,75
2019-05-25 21:00:00,699,82
2019-05-25 21:15:00,612,77
2019-05-25 21:30:00,614,76
2019-05-25 21:45:00,475,62
2019-05-25 22:00:00,432,77
2019-05-25 22:15:00,445,67
2019-05-25 22:30:00,424,54
2019-05-25 22:45:00,318,40
2019-05-25 23:00:00,504,49
2019-05-25 23:15:00,372,44
2019-05-25 23:30:00,374,48
2019-05-25 23:45:00,419,54
2019-05-26 00:00:00,311,23
2019-05-26 00:15:00,155,23
2019-05-26 00:30:00,242,31
2019-05-26 00:45:00,241,38
2019-05-26 01:00:00,178,31
2019-05-26 01:15:00,110,23
2019-05-26 01:30:00,82,16
2019-05-26 01:45:00,122,18
2019-05-26 02:00:00,122,23
2019-05-26 02:15:00,73,19
2019-05-26 02:30:00,78,21
2019-05-26 02:45:00,65,13
2019-05-26 03:00:00,82,17
2019-05-26 03:15:00,73,13
2019-05-26 03:30:00,51,14
2019-05-26 03:45:00,51,7
2019-05-26 04:00:00,22,6
2019-05-26 04:15:00,17,6
2019-05-26 04:30:00,54,4
2019-05-26 04:45:00,36,12
2019-05-26 05:00:00,8,6
2019-05-26 05:15:00,46,10
2019-05-26 05:30:00,107,16
2019-05-26 05:45:00,66,14
2019-05-26 06:00:00,63,15
2019-05-26 06:15:00,85,22
2019-05-26 06:30:00,57,21
2019-05-26 06:45:00,34,8
2019-05-26 07:00:00,100,22
2019-05-26 07:15:00,127,25
2019-05-26 07:30:00,300,25
2019-05-26 07:45:00,117,29
2019-05-26 08:00:00,169,28
2019-05-26 08:15:00,300,46
2019-05-26 08:30:00,372,50
2019-05-26 08:45:00,368,50
2019-05-26 09:00:00,457,55
2019-05-26 09:15:00,340,50
2019-05-26 09:30:00,506,52
2019-05-26 09:45:00,518,58
2019-05-26 10:00:00,560,71
2019-05-26 10:15:00,449,66
2019-05-26 10:30:00,748,98
2019-05-26 10:45:00,735,78
2019-05-26 11:00:00,809,80
2019-05-26 11:15:00,809,89
2019-05-26 11:30:00,754,102
2019-05-26 11:45:00,920,94
2019-05-26 12:00:00,942,98
2019-05-26 12:15:00,803,92
2019-05-26 12:30:00,959,108
2019-05-26 12:45:00,891,105
2019-05-26 13:00:00,1095,134
2019-05-26 13:15:00,1051,118
2019-05-26 13:30:00,806,93
2019-05-26 13:45:00,707,100
2019-05-26 14:00:00,919,110
2019-05-26 14:15:00,833,89
2019-05-26 14:30:00,822,116
2019-05-26 14:45:00,560,76
2019-05-26 15:00:00,492,78
2019-05-26 15:15:00,536,94
2019-05-26 15:30:00,732,95
2019-05-26 15:45:00,591,88
2019-05-26 16:00:00,608,93
2019-05-26 16:15:00,696,92
2019-05-26 16:30:00,655,114
2019-05-26 16:45:00,928,104
2019-05-26 17:00:00,889,111
2019-05-26 17:15:00,813,123
2019-05-26 17:30:00,916,133
2019-05-26 17:45:00,842,120
2019-05-26 18:00:00,826,117
2019-05-26 18:15:00,876,136
2019-05-26 18:30:00,969,115
2019-05-26 18:45:00,794,95
2019-05-26 19:00:00,876,112
2019-05-26 19:15:00,817,87
2019-05-26 19:30:00,610,75
2019-05-26 19:45:00,909,99
2019-05-26 20:00:00,768,90
2019-05-26 20:15:00,666,76
2019-05-26 20:30:00,407,62
2019-05-26 20:45:00,550,69
2019-05-26 21:00:00,584,74
2019-05-26 21:15:00,576,87
2019-05-26 21:30:00,485,61
2019-05-26 21:45:00,524,72
2019-05-26 22:00:00,383,56
2019-05-26 22:15:00,394,69
2019-05-26 22:30:00,432,48
2019-05-26 22:45:00,421,45
2019-05-26 23:00:00,384,51
2019-05-26 23:15:00,392,45
2019-05-26 23:30:00,137,25
2019-05-26 23:45:00,253,24
2019-05-27 00:00:00,137,32
2019-05-27 00:15:00,95,22
2019-05-27 00:30:00,115,24
2019-05-27 00:45:00,99,20
2019-05-27 01:00:00,119,21
2019-05-27 01:15:00,138,15
2019-05-27 01:30:00,117,15
2019-05-27 01:45:00,25,7
2019-05-27 02:00:00,72,12
2019-05-27 02:15:00,14,5
2019-05-27 02:30:00,56,5
2019-05-27 02:45:00,76,8
2019-05-27 03:00:00,53,6
2019-05-27 03:15:00,14,3
2019-05-27 03:30:00,10,1
2019-05-27 03:45:00,18,5
2019-05-27 04:00:00,29,4
2019-05-27 04:15:00,7,2
2019-05-27 04:30:00,21,5
2019-05-27 04:45:00,31,13
2019-05-27 05:00:00,42,11
2019-05-27 05:15:00,48,21
2019-05-27 05:30:00,69,16
2019-05-27 05:45:00,85,17
2019-05-27 06:00:00,86,27
2019-05-27 06:15:00,130,39
2019-05-27 06:30:00,105,33
2019-05-27 06:45:00,121,32
2019-05-27 07:00:00,126,32
2019-05-27 07:15:00,200,45
2019-05-27 07:30:00,245,56
2019-05-27 07:45:00,160,35
2019-05-27 08:00:00,142,40
2019-05-27 08:15:00,261,49
2019-05-27 08:30:00,211,52
2019-05-27 08:45:00,193,34
2019-05-27 09:00:00,249,62
2019-05-27 09:15:00,251,39
2019-05-27 09:30:00,409,63
2019-05-27 09:45:00,309,53
2019-05-27 10:00:00,424,74
2019-05-27 10:15:00,439,70
2019-05-27 10:30:00,427,73
2019-05-27 10:45:00,560,85
2019-05-27 11:00:00,574,94
2019-05-27 11:15:00,533,97
2019-05-27 11:30:00,591,97
2019-05-27 11:45:00,642,104
2019-05-27 12:00:00,656,126
2019-05-27 12:15:00,599,122
2019-05-27 12:30:00,569,145
2019-05-27 12:45:00,592,130
2019-05-27 13:00:00,663,133
2019-05-27 13:15:00,498,127
2019-05-27 13:30:00,514,134
2019-05-27 13:45:00,583,117
2019-05-27 14:00:00,671,125
2019-05-27 14:15:00,585,95
2019-05-27 14:30:00,583,111
2019-05-27 14:45:00,584,89
2019-05-27 15:00:00,642,118
2019-05-27 15:15:00,512,97
2019-05-27 15:30:00,665,102
2019-05-27 15:45:00,577,82
2019-05-27 16:00:00,622,111
2019-05-27 16:15:00,599,104
2019-05-27 16:30:00,715,85
2019-05-27 16:45:00,584,103
2019-05-27 17:00:00,731,94
2019-05-27 17:15:00,636,88
2019-05-27 17:30:00,686,98
2019-05-27 17:45:00,591,93
2019-05-27 18:00:00,774,100
2019-05-27 18:15:00,870,91
2019-05-27 18:30:00,619,104
2019-05-27 18:45:00,687,76
2019-05-27 19:00:00,766,96
2019-05-27 19:15:00,578,89
2019-05-27 19:30:00,631,62
2019-05-27 19:45:00,506,54
2019-05-27 20:00:00,670,74
2019-05-27 20:15:00,819,92
2019-05-27 20:30:00,820,75
2019-05-27 20:45:00,672,73
2019-05-27 21:00:00,684,82
2019-05-27 21:15:00,646,84
2019-05-27 21:30:00,730,89
2019-05-27 21:45:00,597,73
2019-05-27 22:00:00,650,85
2019-05-27 22:15:00,363,60
2019-05-27 22:30:00,336,53
2019-05-27 22:45:00,449,48
2019-05-27 23:00:00,315,53
2019-05-27 23:15:00,348,50
2019-05-27 23:30:00,321,45
2019-05-27 23:45:00,196,26
2019-05-28 00:00:00,338,45
2019-05-28 00:15:00,198,22
2019-05-28 00:30:00,191,34
2019-05-28 00:45:00,161,19
2019-05-28 01:00:00,86,22
2019-05-28 01:15:00,69,15
2019-05-28 01:30:00,119,19
2019-05-28 01:45:00,175,18
2019-05-28 02:00:00,119,18
2019-05-28 02:15:00,103,10
2019-05-28 02:30:00,158,11
2019-05-28 02:45:00,37,9
2019-05-28 03:00:00,45,5
2019-05-28 03:15:00,44,2
2019-05-28 03:30:00,35,4
2019-05-28 03:45:00,18,5
2019-05-28 04:00:00,5,3
2019-05-28 04:15:00,4,1
2019-05-28 04:30:00,5,3
2019-05-28 04:45:00,24,4
2019-05-28 05:00:00,27,10
2019-05-28 05:15:00,30,10
2019-05-28 05:30:00,92,24
2019-05-28 05:45:00,90,24
2019-05-28 06:00:00,93,25
2019-05-28 06:15:00,120,37
2019-05-28 06:30:00,147,48
2019-05-28 06:45:00,117,33
2019-05-28 07:00:00,252,56
2019-05-28 07:15:00,376,77
2019-05-28 07:30:00,361,70
2019-05-28 07:45:00,272,59
2019-05-28 08:00:00,444,56
2019-05-28 08:15:00,611,88
2019-05-28 08:30:00,614,78
2019-05-28 08:45:00,484,79
2019-05-28 09:00:00,755,93
2019-05-28 09:15:00,728,82
2019-05-28 09:30:00,787,80
2019-05-28 09:45:00,593,81
2019-05-28 10:00:00,834,98
2019-05-28 10:15:00,907,114
2019-05-28 10:30:00,920,111
2019-05-28 10:45:00,861,94
2019-05-28 11:00:00,1045,122
2019-05-28 11:15:00,824,110
2019-05-28 11:30:00,931,121
2019-05-28 11:45:00,836,108
2019-05-28 12:00:00,1155,159
2019-05-28 12:15:00,991,145
2019-05-28 12:30:00,883,172
2019-05-28 12:45:00,737,141
2019-05-28 13:00:00,728,162
2019-05-28 13:15:00,888,147
2019-05-28 13:30:00,854,170
2019-05-28 13:45:00,734,148
2019-05-28 14:00:00,900,149
2019-05-28 14:15:00,937,135
2019-05-28 14:30:00,834,130
2019-05-28 14:45:00,974,107
2019-05-28 15:00:00,988,117
2019-05-28 15:15:00,822,120
2019-05-28 15:30:00,814,127
2019-05-28 15:45:00,837,97
2019-05-28 16:00:00,898,116
2019-05-28 16:15:00,979,133
2019-05-28 16:30:00,1211,123
2019-05-28 16:45:00,1,150
2019-05-28 17:00:00,957,124
2019-05-28 17:15:00,1003,125
2019-05-28 17:30:00,974,142
2019-05-28 17:45:00,808,126
2019-05-28 18:00:00,938,134
2019-05-28 18:15:00,908,127
2019-05-28 18:30:00,722,111
2019-05-28 18:45:00,805,101
2019-05-28 19:00:00,803,111
2019-05-28 19:15:00,955,112
2019-05-28 19:30:00,801,108
2019-05-28 19:45:00,882,96
2019-05-28 20:00:00,951,100
2019-05-28 20:15:00,920,120
2019-05-28 20:30:00,823,118
2019-05-28 20:45:00,765,84
2019-05-28 21:00:00,1019,103
2019-05-28 21:15:00,837,92
2019-05-28 21:30:00,755,92
2019-05-28 21:45:00,498,73
2019-05-28 22:00:00,656,70
2019-05-28 22:15:00,495,74
2019-05-28 22:30:00,439,61
2019-05-28 22:45:00,511,62
2019-05-28 23:00:00,503,68
2019-05-28 23:15:00,257,41
2019-05-28 23:30:00,266,36
2019-05-28 23:45:00,263,29
2019-05-29 00:00:00,354,58
2019-05-29 00:15:00,206,31
2019-05-29 00:30:00,230,28
2019-05-29 00:45:00,180,23
2019-05-29 01:00:00,205,21
2019-05-29 01:15:00,55,11
2019-05-29 01:30:00,108,8
2019-05-29 01:45:00,61,8
2019-05-29 02:00:00,77,15
2019-05-29 02:15:00,83,12
2019-05-29 02:30:00,86,11
2019-05-29 02:45:00,47,10
2019-05-29 03:00:00,40,11
2019-05-29 03:15:00,12,3
2019-05-29 03:30:00,19,4
2019-05-29 03:45:00,39,6
2019-05-29 04:00:00,13,4
2019-05-29 04:15:00,23,8
2019-05-29 04:30:00,17,4
2019-05-29 04:45:00,31,4
2019-05-29 05:00:00,56,11
2019-05-29 05:15:00,77,12
2019-05-29 05:30:00,113,23
2019-05-29 05:45:00,133,24
2019-05-29 06:00:00,170,32
2019-05-29 06:15:00,219,47
2019-05-29 06:30:00,171,40
2019-05-29 06:45:00,159,43
2019-05-29 07:00:00,228,50
2019-05-29 07:15:00,387,79
2019-05-29 07:30:00,381,55
2019-05-29 07:45:00,286,48
2019-05-29 08:00:00,584,75
2019-05-29 08:15:00,669,83
2019-05-29 08:30:00,649,97
2019-05-29 08:45:00,753,87
2019-05-29 09:00:00,730,85
2019-05-29 09:15:00,780,90
2019-05-29 09:30:00,742,109
2019-05-29 09:45:00,730,81
2019-05-29 10:00:00,877,116
2019-05-29 10:15:00,954,121
2019-05-29 10:30:00,885,115
2019-05-29 10:45:00,952,106
2019-05-29 11:00:00,949,111
2019-05-29 11:15:00,1114,119
2019-05-29 11:30:00,963,113
2019-05-29 11:45:00,1082,123
2019-05-29 12:00:00,1136,161
2019-05-29 12:15:00,1037,153
2019-05-29 12:30:00,1106,147
2019-05-29 12:45:00,1031,163
